id	source	locale	speaker	address	moment	function	knowledge_chronology	status	text
TXT-00437	scenes\levels\station_43.tscn:75	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	EPILOG // ZAPIS NOWEJ CIĄGŁOŚCI // CREDITS / LICENCJE
TXT-00438	scenes\levels\station_43.tscn:82	pl	LENA	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	LICENCJE // MANIFEST RUNTIME\nAUDIO: ZERO-ASSET SYNTH\nŚWIAT: PROCEDURAL PIXEL-STAGE\nLENA 4.1: 22 PNG 64x104\nPORTRETY CRT: 5 PNG\nGODOT 4.7.2 (MIT)\nFREETYPE // HARFBUZZ // ICU\nACCESSKIT // ZLIB/LIBPNG // ENET/MBEDTLS
TXT-00439	scenes\levels\station_43.tscn:90	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	CREDITS // PRODUCTION\nGETTING STRANGE\nLEAD PROGRAMMER & ART DIRECTOR\nKANON FABUŁY 0.3\nRENDER: PIXEL-STAGE 640x360\nSTEROWANIE: INPUTMAP // 60 HZ\nAUDIO: PROCEDURAL WAVEFORM SYNTH\nPL / EN SHELL // SUBTITLES
TXT-00440	scenes\levels\station_43.tscn:128	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Tablica ogłoszeń i komunikatów miejskich
TXT-00441	scenes\levels\station_43.tscn:129	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rejestr zmian w infrastrukturze i życiu mieszkańców po rozstrzygnięciu
TXT-00442	scenes\levels\station_43.tscn:140	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Napisy końcowe na elementach miasta
TXT-00443	scenes\levels\station_43.tscn:141	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Dossier spraw, tablice pracowni i rozkłady jazdy jako napisy
TXT-00444	scenes\levels\station_43.tscn:152	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zapis nowej ciągłości / Wyjście do menu
TXT-00445	scenes\levels\station_43.tscn:153	pl	SYSTEM_OR_UNLABELED	43	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ostateczne utrwalenie stanu świata i powrót do ekranu tytułowego
TXT-00446	scenes\prototype\anchor_lab.tscn:122	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Chamber 1 Bridge
TXT-00447	scenes\prototype\anchor_lab.tscn:134	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Chamber 2 Lift
TXT-00448	scenes\prototype\anchor_lab.tscn:146	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Chamber 3 Bridge
TXT-00449	scenes\prototype\anchor_lab.tscn:160	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Chamber 3 Gate
TXT-00450	scenes\prototype\anchor_lab.tscn:169	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Lab Crate A
TXT-00451	scenes\prototype\anchor_lab.tscn:179	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Lab Crate B
TXT-00452	scripts\audio\procedural_audio.gd:358	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	urlop przerwany
TXT-00453	scripts\campaign\cold_open_facts.gd:35	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	jestem kobietą przy pracy technicznej
TXT-00454	scripts\campaign\cold_open_facts.gd:41	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	to jest miejsce pracy, nie laboratorium fabuły
TXT-00455	scripts\campaign\cold_open_facts.gd:47	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	coś jest nie tak z pomiarem
TXT-00456	scripts\campaign\cold_open_facts.gd:53	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	mam narzędzie i procedurę
TXT-00457	scripts\campaign\cold_open_facts.gd:59	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ktoś na mnie czeka
TXT-00458	scripts\campaign\cold_open_facts.gd:92	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	LINIA 4
TXT-00459	scripts\campaign\cold_open_facts.gd:93	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	-20 s
TXT-00460	scripts\campaign\cold_open_facts.gd:94	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	-10 s
TXT-00461	scripts\campaign\cold_open_facts.gd:95	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	0 s
TXT-00462	scripts\campaign\cold_open_facts.gd:96	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	-03,0 s
TXT-00463	scripts\campaign\cold_open_facts.gd:97	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ARCHIWUM  20:14
TXT-00464	scripts\campaign\cold_open_facts.gd:98	pl	MARTA	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	MARTA  20:31\nHerbata stoi. Wpół do dziewiątej?
TXT-00465	scripts\campaign\cold_open_facts.gd:99	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	POMIŃ ▸
TXT-00466	scripts\campaign\cold_open_facts.gd:100	pl	LENA	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przejazd był. Drgania są. Trzech sekund zapisu nie ma.
TXT-00467	scripts\campaign\cold_open_facts.gd:106	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	inny świat
TXT-00468	scripts\campaign\cold_open_facts.gd:106	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	innego świata
TXT-00469	scripts\campaign\cold_open_facts.gd:106	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	innym świecie
TXT-00470	scripts\campaign\cold_open_facts.gd:174	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ColdOpenFacts: unknown fact %s
TXT-00471	scripts\campaign\cold_open_facts.gd:179	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	%s:%s
TXT-00472	scripts\campaign\cold_open_facts.gd:187	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ColdOpenFacts: unknown vibration step %s
TXT-00473	scripts\campaign\cold_open_facts.gd:196	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	%d:%s
TXT-00474	scripts\campaign\gap_ledger.gd:17	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Powinnam powtórzyć odczyt.
TXT-00475	scripts\campaign\gap_ledger.gd:18	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I should repeat the reading.
TXT-00476	scripts\campaign\gap_ledger.gd:26	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie sprawdziłam, ile to obejście naprawdę zajmuje.
TXT-00477	scripts\campaign\gap_ledger.gd:27	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I never checked how long the detour actually takes.
TXT-00478	scripts\campaign\gap_ledger.gd:35	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie spojrzałam na rozkład.
TXT-00479	scripts\campaign\gap_ledger.gd:36	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't look at the timetable.
TXT-00480	scripts\campaign\gap_ledger.gd:44	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Powinnam jej odpisać.
TXT-00481	scripts\campaign\gap_ledger.gd:45	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I should reply to her.
TXT-00482	scripts\campaign\gap_ledger.gd:53	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie sprawdziłam czytnika.
TXT-00483	scripts\campaign\gap_ledger.gd:54	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't check the reader.
TXT-00484	scripts\campaign\gap_ledger.gd:62	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie sprawdziłam ulicy do domu.
TXT-00485	scripts\campaign\gap_ledger.gd:63	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't check the street home.
TXT-00486	scripts\campaign\gap_ledger.gd:71	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rozkład na kiosku zostawiłam nietknięty.
TXT-00487	scripts\campaign\gap_ledger.gd:72	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I left the kiosk timetable unread.
TXT-00488	scripts\campaign\gap_ledger.gd:80	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie porównałam adresu na papierze.
TXT-00489	scripts\campaign\gap_ledger.gd:81	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't compare the address on paper.
TXT-00490	scripts\campaign\gap_ledger.gd:89	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie zagadnęłam sąsiadki.
TXT-00491	scripts\campaign\gap_ledger.gd:90	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't speak to the neighbour.
TXT-00492	scripts\campaign\gap_ledger.gd:98	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pominęłam zapis na piętrze.
TXT-00493	scripts\campaign\gap_ledger.gd:99	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I skipped the floor record.
TXT-00494	scripts\campaign\gap_ledger.gd:107	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie sprawdziłam klucza w zamku.
TXT-00495	scripts\campaign\gap_ledger.gd:108	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't try the key in the lock.
TXT-00496	scripts\campaign\gap_ledger.gd:116	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zostawiłam zdjęcie nietknięte.
TXT-00497	scripts\campaign\gap_ledger.gd:117	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I left the photograph untouched.
TXT-00498	scripts\campaign\gap_ledger.gd:125	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie odsłuchałam nagrania.
TXT-00499	scripts\campaign\gap_ledger.gd:126	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't listen to the recording.
TXT-00500	scripts\campaign\gap_ledger.gd:134	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Szuflady nie otworzyłam do końca.
TXT-00501	scripts\campaign\gap_ledger.gd:135	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't finish the drawer.
TXT-00502	scripts\campaign\gap_ledger.gd:143	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wyszłam, zanim maszyna pokazała oba stany.
TXT-00503	scripts\campaign\gap_ledger.gd:144	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I left before the machine showed both states.
TXT-00504	scripts\campaign\gap_ledger.gd:152	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie domknęłam próby sygnału.
TXT-00505	scripts\campaign\gap_ledger.gd:153	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't finish the signal trial.
TXT-00506	scripts\campaign\gap_ledger.gd:161	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie potwierdziłam echa domu.
TXT-00507	scripts\campaign\gap_ledger.gd:162	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't confirm the home echo.
TXT-00508	scripts\campaign\gap_ledger.gd:170	pl	JAKUB	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie zapisałam zakresu zgody Jakuba.
TXT-00509	scripts\campaign\gap_ledger.gd:171	und	JAKUB	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I didn't record Jakub's consent scope.
TXT-00510	scripts\campaign\gap_ledger.gd:179	pl	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wyszłam, nie zatwierdzając metody.
TXT-00511	scripts\campaign\gap_ledger.gd:180	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	I left without committing a method.
TXT-00512	scripts\characters\character_visual_rig.gd:87	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	CharacterVisualRig: missing idle sprite under %s
TXT-00513	scripts\core\game_state_manager.gd:306	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ready current_scene=%s save_valid=%s checkpoint=%s
TXT-00514	scripts\core\game_state_manager.gd:317	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	campaign_saved checkpoint=%s position=%s completed=%s
TXT-00515	scripts\core\game_state_manager.gd:328	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	transition_finished target=%s current_scene=%s
TXT-00516	scripts\core\game_state_manager.gd:345	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	GameStateManager could not open runtime trace path: %s
TXT-00517	scripts\core\game_state_manager.gd:454	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	p7.%s.
TXT-00518	scripts\core\game_state_manager.gd:455	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	p7.%s.migration_revision
TXT-00519	scripts\core\game_state_manager.gd:465	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	p7.%s.migration_revision
TXT-00520	scripts\core\game_state_manager.gd:885	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	GameStateManager cannot write settings: %s
TXT-00521	scripts\core\game_state_manager.gd:906	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	GameStateManager ignored unsupported settings schema; using defaults.
TXT-00522	scripts\core\game_state_manager.gd:1059	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD A
TXT-00523	scripts\core\game_state_manager.gd:1059	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD B
TXT-00524	scripts\core\game_state_manager.gd:1059	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD X
TXT-00525	scripts\core\game_state_manager.gd:1059	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD Y
TXT-00526	scripts\core\game_state_manager.gd:1060	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD LB
TXT-00527	scripts\core\game_state_manager.gd:1060	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD RB
TXT-00528	scripts\core\game_state_manager.gd:1060	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD BACK
TXT-00529	scripts\core\game_state_manager.gd:1060	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD START
TXT-00530	scripts\core\game_state_manager.gd:1061	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD L3
TXT-00531	scripts\core\game_state_manager.gd:1061	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD R3
TXT-00532	scripts\core\game_state_manager.gd:1061	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD D↑
TXT-00533	scripts\core\game_state_manager.gd:1061	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD D↓
TXT-00534	scripts\core\game_state_manager.gd:1062	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD D←
TXT-00535	scripts\core\game_state_manager.gd:1062	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD D→
TXT-00536	scripts\core\game_state_manager.gd:1064	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD %d
TXT-00537	scripts\core\game_state_manager.gd:1067	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD L
TXT-00538	scripts\core\game_state_manager.gd:1067	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	PAD R
TXT-00539	scripts\core\game_state_manager.gd:1103	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	key|%d|%d|%d|%d|%d|%d|%d|%d|%d
TXT-00540	scripts\core\game_state_manager.gd:1109	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	joy_button|%d
TXT-00541	scripts\core\game_state_manager.gd:1229	und	SYSTEM_OR_UNLABELED	-	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	GameStateManager cannot write campaign save: %s
